seqname,source,feature,start,end,score,strand,frame,gene_id,gene_version,gene_name,gene_source,gene_biotype,transcript_id,transcript_version,transcript_name,transcript_source,transcript_biotype,tag,transcript_support_level,exon_number,exon_id,exon_version,protein_id,protein_version,ccds_id
19,ensembl_havana,transcript,47064187,47113776,,-,0,ENSG00000130749,10,ZC3H4,ensembl_havana,protein_coding,ENST00000253048,10,ZC3H4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS42582
19,ensembl_havana,transcript,47130835,47210636,,+,0,ENSG00000142230,13,SAE1,ensembl_havana,protein_coding,ENST00000270225,12,SAE1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12696
19,ensembl_havana,transcript,47220824,47231199,,-,0,ENSG00000105327,18,BBC3,ensembl_havana,protein_coding,ENST00000439096,3,BBC3-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12697
19,ensembl_havana,transcript,47256525,47271953,,+,0,ENSG00000105321,14,CCDC9,ensembl_havana,protein_coding,ENST00000221922,11,CCDC9-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12698
19,ensembl_havana,transcript,47274885,47275723,,+,0,ENSG00000257704,4,INAFM1,ensembl_havana,protein_coding,ENST00000552360,4,INAFM1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS46131
19,ensembl_havana,transcript,13118264,13141147,,+,0,ENSG00000160877,7,NACC1,ensembl_havana,protein_coding,ENST00000292431,5,NACC1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12294
19,ensembl_havana,transcript,38374571,38383824,,+,0,ENSG00000099341,13,PSMD8,ensembl_havana,protein_coding,ENST00000215071,9,PSMD8-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12515
19,ensembl_havana,transcript,2100988,2151566,,-,0,ENSG00000065000,20,AP3D1,ensembl_havana,protein_coding,ENST00000643116,3,AP3D1-213,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS58638
19,ensembl_havana,transcript,10092338,10102678,,-,0,ENSG00000130812,11,ANGPTL6,ensembl_havana,protein_coding,ENST00000253109,5,ANGPTL6-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12224
19,havana,transcript,45001464,45038192,,+,0,ENSG00000104856,15,RELB,ensembl_havana,protein_coding,ENST00000221452,13,RELB-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS46110
19,ensembl_havana,transcript,45039045,45070956,,+,0,ENSG00000104859,15,CLASRP,ensembl_havana,protein_coding,ENST00000221455,8,CLASRP-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12652
19,havana,transcript,45071500,45076478,,-,0,ENSG00000170684,10,ZNF296,ensembl_havana,protein_coding,ENST00000303809,7,ZNF296-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12653
19,ensembl_havana,transcript,45079260,45091518,,+,0,ENSG00000142252,11,GEMIN7,ensembl_havana,protein_coding,ENST00000270257,9,GEMIN7-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12654
19,ensembl_havana,transcript,49877702,49888750,,+,0,ENSG00000104946,14,TBC1D17,ensembl_havana,protein_coding,ENST00000221543,10,TBC1D17-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12785
19,ensembl_havana,transcript,49906825,49929504,,-,0,ENSG00000213024,13,NUP62,ensembl_havana,protein_coding,ENST00000352066,8,NUP62-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12788
19,ensembl_havana,transcript,50152548,50163281,,-,0,ENSG00000161652,13,IZUMO2,ensembl_havana,protein_coding,ENST00000293405,8,IZUMO2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12792
19,ensembl_havana,transcript,55655035,55674716,,+,0,ENSG00000063244,14,U2AF2,ensembl_havana,protein_coding,ENST00000308924,9,U2AF2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12933
19,ensembl_havana,transcript,40191426,40215575,,+,0,ENSG00000130758,8,MAP3K10,ensembl_havana,protein_coding,ENST00000253055,8,MAP3K10-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12549
19,ensembl_havana,transcript,40216058,40218384,,-,0,ENSG00000174521,8,TTC9B,ensembl_havana,protein_coding,ENST00000311308,7,TTC9B-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12550
19,ensembl_havana,transcript,40222208,40226689,,-,0,ENSG00000105219,10,CCNP,ensembl_havana,protein_coding,ENST00000430325,7,CCNP-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12551
19,ensembl_havana,transcript,40230317,40285345,,-,0,ENSG00000105221,18,AKT2,ensembl_havana,protein_coding,ENST00000392038,7,AKT2-206,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12552
19,havana,transcript,40319536,40348397,,-,0,ENSG00000160392,14,C19orf47,ensembl_havana,protein_coding,ENST00000683109,1,C19orf47-210,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS92619
19,ensembl_havana,transcript,40447768,40465745,,-,0,ENSG00000090013,11,BLVRB,ensembl_havana,protein_coding,ENST00000263368,9,BLVRB-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33029
19,ensembl_havana,transcript,54137762,54155681,,+,0,ENSG00000088038,20,CNOT3,ensembl_havana,protein_coding,ENST00000221232,11,CNOT3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12880
19,ensembl_havana,transcript,10133346,10194953,,-,0,ENSG00000130816,17,DNMT1,ensembl_havana,protein_coding,ENST00000359526,9,DNMT1-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS45958
19,ensembl_havana,transcript,11199295,11262524,,-,0,ENSG00000130158,14,DOCK6,ensembl_havana,protein_coding,ENST00000294618,12,DOCK6-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS45975
19,ensembl_havana,transcript,1285873,1301431,,+,0,ENSG00000099617,4,EFNA2,ensembl_havana,protein_coding,ENST00000215368,4,EFNA2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12061
19,ensembl_havana,transcript,1505022,1513019,,-,0,ENSG00000185761,11,ADAMTSL5,ensembl_havana,protein_coding,ENST00000330475,9,ADAMTSL5-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12071
19,ensembl_havana,transcript,52013324,52028379,,-,0,ENSG00000142556,19,ZNF614,ensembl_havana,protein_coding,ENST00000270649,11,ZNF614-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12847
19,ensembl_havana,transcript,52031378,52048838,,-,0,ENSG00000256087,7,ZNF432,ensembl_havana,protein_coding,ENST00000221315,10,ZNF432-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12848
19,havana,transcript,52064465,52095765,,-,0,ENSG00000197608,12,ZNF841,ensembl_havana,protein_coding,ENST00000594440,6,ZNF841-204,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",3,,,,,,CCDS46161
19,ensembl_havana,transcript,52113091,52139938,,-,0,ENSG00000204611,7,ZNF616,ensembl_havana,protein_coding,ENST00000600228,6,ZNF616-204,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33090
19,havana,transcript,52154107,52171621,,-,0,ENSG00000196267,14,ZNF836,ensembl_havana,protein_coding,ENST00000682614,1,ZNF836-206,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS46162
19,ensembl_havana,transcript,52269587,52296046,,+,0,ENSG00000196214,11,ZNF766,ensembl_havana,protein_coding,ENST00000439461,6,ZNF766-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS46163
19,ensembl_havana,transcript,52297169,52325922,,+,0,ENSG00000198464,14,ZNF480,ensembl_havana,protein_coding,ENST00000595962,6,ZNF480-205,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12850
19,havana,transcript,52336243,52367778,,+,0,ENSG00000167554,15,ZNF610,ensembl_havana,protein_coding,ENST00000403906,8,ZNF610-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12851
19,ensembl_havana,transcript,52369923,52385795,,+,0,ENSG00000221923,9,ZNF880,ensembl_havana,protein_coding,ENST00000422689,3,ZNF880-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS46164
19,ensembl_havana,transcript,52397849,52418401,,+,0,ENSG00000167555,14,ZNF528,ensembl_havana,protein_coding,ENST00000360465,8,ZNF528-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33091
19,havana,transcript,52429148,52442499,,+,0,ENSG00000198633,11,ZNF534,ensembl_havana,protein_coding,ENST00000433050,6,ZNF534-204,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS46166
19,ensembl_havana,transcript,52190052,52229518,,+,0,ENSG00000105568,19,PPP2R1A,ensembl_havana,protein_coding,ENST00000322088,11,PPP2R1A-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12849
19,havana,transcript,34677678,34686396,,+,0,ENSG00000089335,22,ZNF302,ensembl_havana,protein_coding,ENST00000505242,6,ZNF302-206,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS46042
19,ensembl_havana,transcript,34758073,34773215,,-,0,ENSG00000153896,19,ZNF599,ensembl_havana,protein_coding,ENST00000329285,13,ZNF599-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS32991
19,havana,transcript,19792711,19821750,,-,0,ENSG00000081665,14,ZNF506,ensembl_havana,protein_coding,ENST00000540806,7,ZNF506-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS42531
19,ensembl_havana,transcript,19865882,19894674,,+,0,ENSG00000256771,5,ZNF253,ensembl_havana,protein_coding,ENST00000589717,2,ZNF253-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS42532
19,havana,transcript,37631006,37655465,,-,0,ENSG00000120784,17,ZFP30,ensembl_havana,protein_coding,ENST00000684514,1,ZFP30-212,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS33005
19,havana,transcript,51867048,51887951,,-,0,ENSG00000161551,15,ZNF577,ensembl_havana,protein_coding,ENST00000638348,2,ZNF577-204,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12842
19,ensembl_havana,transcript,58326994,58342332,,+,0,ENSG00000182318,6,ZSCAN22,ensembl_havana,protein_coding,ENST00000329665,5,ZSCAN22-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12975
19,ensembl_havana,transcript,58345183,58353492,,-,0,ENSG00000121410,12,A1BG,ensembl_havana,protein_coding,ENST00000263100,8,A1BG-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12976
19,ensembl_havana,transcript,58354357,58362751,,-,0,ENSG00000174586,11,ZNF497,ensembl_havana,protein_coding,ENST00000311044,8,ZNF497-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12977
19,ensembl_havana,transcript,58367623,58381030,,-,0,ENSG00000152475,7,ZNF837,ensembl_havana,protein_coding,ENST00000597582,2,ZNF837-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS46216
19,ensembl_havana,transcript,58387269,58394804,,+,0,ENSG00000083845,9,RPS5,ensembl_havana,protein_coding,ENST00000196551,8,RPS5-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12978
19,ensembl_havana,transcript,58395656,58397079,,+,0,ENSG00000269855,3,RNF225,ensembl_havana,protein_coding,ENST00000601382,3,RNF225-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS74477
19,ensembl_havana,transcript,58408649,58418327,,+,0,ENSG00000171574,19,ZNF584,ensembl_havana,protein_coding,ENST00000306910,9,ZNF584-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12979
19,ensembl_havana,transcript,58432814,58440153,,-,0,ENSG00000131849,14,ZNF132,ensembl_havana,protein_coding,ENST00000254166,4,ZNF132-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12980
19,ensembl_havana,transcript,58451622,58457833,,+,0,ENSG00000249471,8,ZNF324B,ensembl_havana,protein_coding,ENST00000336614,9,ZNF324B-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33138
19,ensembl_havana,transcript,58467080,58475436,,+,0,ENSG00000083812,13,ZNF324,ensembl_havana,protein_coding,ENST00000196482,4,ZNF324-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12981
19,ensembl_havana,transcript,58476352,58481230,,+,0,ENSG00000083838,17,ZNF446,ensembl_havana,protein_coding,ENST00000594369,6,ZNF446-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12982
19,ensembl_havana,transcript,58498333,58511992,,-,0,ENSG00000083807,10,SLC27A5,ensembl_havana,protein_coding,ENST00000263093,7,SLC27A5-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12983
19,havana,transcript,58513530,58519810,,-,0,ENSG00000119574,13,ZBTB45,ensembl_havana,protein_coding,ENST00000594051,6,ZBTB45-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12984
19,ensembl_havana,transcript,4675227,4723842,,-,0,ENSG00000142002,19,DPP9,ensembl_havana,protein_coding,ENST00000262960,14,DPP9-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS45928
19,havana,transcript,35586173,35587296,,+,0,ENSG00000283758,2,PMIS2,havana,protein_coding,ENST00000640449,2,PMIS2-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS92590
19,ensembl_havana,transcript,48872421,48876058,,+,0,ENSG00000087074,9,PPP1R15A,ensembl_havana,protein_coding,ENST00000200453,6,PPP1R15A-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12738
19,ensembl_havana,transcript,7920338,7923250,,+,0,ENSG00000104976,13,SNAPC2,ensembl_havana,protein_coding,ENST00000221573,11,SNAPC2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12190
19,havana,transcript,18097778,18151687,,+,0,ENSG00000099308,13,MAST3,ensembl_havana,protein_coding,ENST00000687212,1,MAST3-206,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS92564
19,ensembl_havana,transcript,50203622,50310540,,+,0,ENSG00000105357,20,MYH14,ensembl_havana,protein_coding,ENST00000642316,2,MYH14-208,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS54295
19,ensembl_havana,transcript,18782773,18791305,,-,0,ENSG00000105664,11,COMP,ensembl_havana,protein_coding,ENST00000222271,7,COMP-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12385
19,havana,transcript,18831959,18868230,,+,0,ENSG00000005007,14,UPF1,ensembl_havana,protein_coding,ENST00000262803,10,UPF1-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12386
19,ensembl_havana,transcript,9853718,9936515,,-,0,ENSG00000105088,9,OLFM2,ensembl_havana,protein_coding,ENST00000264833,9,OLFM2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12221
19,havana,transcript,43007656,43026469,,-,0,ENSG00000243130,8,PSG11,havana,protein_coding,ENST00000320078,12,PSG11-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12614
19,havana,transcript,43064209,43082701,,-,0,ENSG00000242221,9,PSG2,havana,protein_coding,ENST00000406487,6,PSG2-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12616
19,havana,transcript,42721642,42740481,,-,0,ENSG00000221826,10,PSG3,ensembl_havana,protein_coding,ENST00000327495,10,PSG3-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12611
19,havana,transcript,42754233,42765678,,-,0,ENSG00000124467,20,PSG8,ensembl_havana,protein_coding,ENST00000306511,5,PSG8-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33037
19,ensembl_havana,transcript,42866464,42879713,,-,0,ENSG00000231924,10,PSG1,ensembl_havana,protein_coding,ENST00000436291,7,PSG1-204,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS54275
19,havana,transcript,48469369,48482314,,+,0,ENSG00000105443,17,CYTH2,ensembl_havana,protein_coding,ENST00000452733,7,CYTH2-204,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12722
19,ensembl_havana,transcript,1609292,1652615,,-,0,ENSG00000071564,19,TCF3,ensembl_havana,protein_coding,ENST00000262965,12,TCF3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12074
19,ensembl_havana,transcript,38647649,38731589,,+,0,ENSG00000130402,14,ACTN4,ensembl_havana,protein_coding,ENST00000252699,7,ACTN4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12518
19,ensembl_havana,transcript,49767001,49807114,,+,0,ENSG00000196961,13,AP2A1,ensembl_havana,protein_coding,ENST00000354293,10,AP2A1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS46149
19,ensembl_havana,transcript,16076495,16103002,,+,0,ENSG00000167460,17,TPM4,ensembl_havana,protein_coding,ENST00000643579,2,TPM4-218,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS12338
19,ensembl_havana,transcript,16111889,16134234,,+,0,ENSG00000167461,12,RAB8A,ensembl_havana,protein_coding,ENST00000300935,8,RAB8A-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12339
19,ensembl_havana,transcript,39704481,39709444,,+,0,ENSG00000006659,13,LGALS14,ensembl_havana,protein_coding,ENST00000392052,8,LGALS14-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS46073
19,ensembl_havana,transcript,39731255,39738029,,-,0,ENSG00000105205,7,CLC,ensembl_havana,protein_coding,ENST00000221804,5,CLC-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33025
19,ensembl_havana,transcript,45507479,45526983,,+,0,ENSG00000125753,15,VASP,ensembl_havana,protein_coding,ENST00000245932,11,VASP-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33051
19,ensembl_havana,transcript,1905399,1926013,,+,0,ENSG00000227500,11,SCAMP4,ensembl_havana,protein_coding,ENST00000316097,13,SCAMP4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS45903
19,ensembl_havana,transcript,33081181,33130542,,+,0,ENSG00000076650,7,GPATCH1,ensembl_havana,protein_coding,ENST00000170564,7,GPATCH1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12428
19,havana,transcript,33299934,33302534,,-,0,ENSG00000245848,3,CEBPA,havana,protein_coding,ENST00000498907,3,CEBPA-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS54243
19,ensembl_havana,transcript,30372384,30558059,,+,0,ENSG00000198597,10,ZNF536,ensembl_havana,protein_coding,ENST00000355537,4,ZNF536-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS32984
19,havana,transcript,51991332,52008211,,-,0,ENSG00000197619,15,ZNF615,ensembl_havana,protein_coding,ENST00000598071,6,ZNF615-208,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS59418
19,ensembl_havana,transcript,36817428,36838387,,-,0,ENSG00000197863,9,ZNF790,ensembl_havana,protein_coding,ENST00000356725,9,ZNF790-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS12496
19,ensembl_havana,transcript,36888124,36916291,,-,0,ENSG00000185869,15,ZNF829,ensembl_havana,protein_coding,ENST00000391711,8,ZNF829-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS42557
19,havana,transcript,36850876,36879575,,+,0,ENSG00000251247,13,ZNF345,ensembl_havana,protein_coding,ENST00000420450,6,ZNF345-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12497
19,havana,transcript,36850858,36998682,,+,0,ENSG00000291239,1,,havana,protein_coding,ENST00000706165,1,,havana,protein_coding,"CCDS,basic,Ensembl_canonical",,,,,,,CCDS74351
19,havana,transcript,36916332,36952734,,+,0,ENSG00000198453,15,ZNF568,ensembl_havana,protein_coding,ENST00000333987,12,ZNF568-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS42558
19,havana,transcript,9324341,9382617,,+,0,ENSG00000270011,9,ZNF559-ZNF177,ensembl_havana,protein_coding,ENST00000541595,6,ZNF559-ZNF177-202,havana,protein_coding,"basic,Ensembl_canonical",2,,,,,,
19,ensembl_havana,transcript,48968130,48993309,,-,0,ENSG00000104812,15,GYS1,ensembl_havana,protein_coding,ENST00000323798,8,GYS1-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12747
19,havana,transcript,49017968,49020549,,-,0,ENSG00000268655,3,SAXO3,havana,protein_coding,ENST00000637680,2,SAXO3-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS92661
19,havana,transcript,49054274,49057749,,-,0,ENSG00000196337,14,CGB7,ensembl_havana,protein_coding,ENST00000684222,1,CGB7-204,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS33071
19,ensembl_havana,transcript,49119544,49151026,,+,0,ENSG00000177380,14,PPFIA3,ensembl_havana,protein_coding,ENST00000334186,9,PPFIA3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12758
19,ensembl_havana,transcript,49151198,49155396,,-,0,ENSG00000130528,12,HRC,ensembl_havana,protein_coding,ENST00000252825,9,HRC-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12759
19,ensembl_havana,transcript,49157792,49211836,,+,0,ENSG00000130529,16,TRPM4,ensembl_havana,protein_coding,ENST00000252826,10,TRPM4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS33073
19,ensembl_havana,transcript,35523367,35528311,,-,0,ENSG00000189001,11,SBSN,ensembl_havana,protein_coding,ENST00000452271,7,SBSN-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS54253
19,ensembl_havana,transcript,35533456,35545319,,+,0,ENSG00000105679,9,GAPDHS,ensembl_havana,protein_coding,ENST00000222286,9,GAPDHS-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12465
19,ensembl_havana,transcript,35545626,35547526,,+,0,ENSG00000105677,12,TMEM147,ensembl_havana,protein_coding,ENST00000222284,10,TMEM147-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12466
19,ensembl_havana,transcript,35550031,35563658,,-,0,ENSG00000105675,9,ATP4A,ensembl_havana,protein_coding,ENST00000262623,4,ATP4A-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12467
19,havana,transcript,9363013,9382617,,+,0,ENSG00000188629,14,ZNF177,havana,protein_coding,ENST00000683217,1,ZNF177-205,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS54214
19,ensembl_havana,transcript,44326555,44356680,,-,0,ENSG00000062370,17,ZNF112,ensembl_havana,protein_coding,ENST00000354340,9,ZNF112-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12637
19,havana,transcript,44329695,44401608,,-,0,ENSG00000267173,1,,havana,protein_coding,ENST00000588212,1,,havana,protein_coding,"cds_end_NF,mRNA_end_NF,basic,Ensembl_canonical",2,,,,,,
19,ensembl_havana,transcript,44382298,44401608,,-,0,ENSG00000267508,6,ZNF285,ensembl_havana,protein_coding,ENST00000614994,5,ZNF285-205,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS12638
19,ensembl_havana,transcript,44426254,44448472,,-,0,ENSG00000278318,5,ZNF229,ensembl_havana,protein_coding,ENST00000614049,5,ZNF229-204,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS42574
19,havana,transcript,44474443,44500522,,-,0,ENSG00000167384,11,ZNF180,ensembl_havana,protein_coding,ENST00000592529,6,ZNF180-211,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS62707
